"initial_alias","converted_alias","name","description","namespace"
"GO:0045202","ENSMUSG00000031538","Plat","plasminogen activator, tissue [Source:MGI Symbol;Acc:MGI:97610]","GO"
"GO:0045202","ENSMUSG00000031543","Ank1","ankyrin 1, erythroid [Source:MGI Symbol;Acc:MGI:88024]","GO"
"GO:0045202","ENSMUSG00000031626","Sorbs2","sorbin and SH3 domain containing 2 [Source:MGI Symbol;Acc:MGI:1924574]","GO"
"GO:0045202","ENSMUSG00000031654","Cbln1","cerebellin 1 precursor protein [Source:MGI Symbol;Acc:MGI:88281]","GO"
"GO:0045202","ENSMUSG00000031673","Cdh11","cadherin 11 [Source:MGI Symbol;Acc:MGI:99217]","GO"
"GO:0045202","ENSMUSG00000031696","Vps35","VPS35 retromer complex component [Source:MGI Symbol;Acc:MGI:1890467]","GO"
"GO:0045202","ENSMUSG00000031760","Mt3","metallothionein 3 [Source:MGI Symbol;Acc:MGI:97173]","GO"
"GO:0045202","ENSMUSG00000031772","Cntnap4","contactin associated protein-like 4 [Source:MGI Symbol;Acc:MGI:2183572]","GO"
"GO:0045202","ENSMUSG00000031778","Cx3cl1","chemokine (C-X3-C motif) ligand 1 [Source:MGI Symbol;Acc:MGI:1097153]","GO"
"GO:0045202","ENSMUSG00000031789","Cngb1","cyclic nucleotide gated channel beta 1 [Source:MGI Symbol;Acc:MGI:2664102]","GO"
"GO:0045202","ENSMUSG00000031840","Rab3a","RAB3A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:97843]","GO"
"GO:0045202","ENSMUSG00000031841","Cdh13","cadherin 13 [Source:MGI Symbol;Acc:MGI:99551]","GO"
"GO:0045202","ENSMUSG00000031870","Pgr","progesterone receptor [Source:MGI Symbol;Acc:MGI:97567]","GO"
"GO:0045202","ENSMUSG00000031889","D230025D16Rik","RIKEN cDNA D230025D16 gene [Source:MGI Symbol;Acc:MGI:2443049]","GO"
"GO:0045202","ENSMUSG00000031918","Mtmr2","myotubularin related protein 2 [Source:MGI Symbol;Acc:MGI:1924366]","GO"
"GO:0045202","ENSMUSG00000031962","Cdh15","cadherin 15 [Source:MGI Symbol;Acc:MGI:106672]","GO"
"GO:0045202","ENSMUSG00000031987","Egln1","egl-9 family hypoxia-inducible factor 1 [Source:MGI Symbol;Acc:MGI:1932286]","GO"
"GO:0045202","ENSMUSG00000032012","Nectin1","nectin cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:1926483]","GO"
"GO:0045202","ENSMUSG00000032017","Grik4","glutamate receptor, ionotropic, kainate 4 [Source:MGI Symbol;Acc:MGI:95817]","GO"
"GO:0045202","ENSMUSG00000032036","Kirrel3","kirre like nephrin family adhesion molecule 3 [Source:MGI Symbol;Acc:MGI:1914953]","GO"
"GO:0045202","ENSMUSG00000032058","Ppp2r1b","protein phosphatase 2, regulatory subunit A, beta [Source:MGI Symbol;Acc:MGI:1920949]","GO"
"GO:0045202","ENSMUSG00000032060","Cryab","crystallin, alpha B [Source:MGI Symbol;Acc:MGI:88516]","GO"
"GO:0045202","ENSMUSG00000032064","Dixdc1","DIX domain containing 1 [Source:MGI Symbol;Acc:MGI:2679721]","GO"
"GO:0045202","ENSMUSG00000032076","Cadm1","cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:1889272]","GO"
"GO:0045202","ENSMUSG00000032080","Apoa4","apolipoprotein A-IV [Source:MGI Symbol;Acc:MGI:88051]","GO"
"GO:0045202","ENSMUSG00000032086","Bace1","beta-site APP cleaving enzyme 1 [Source:MGI Symbol;Acc:MGI:1346542]","GO"
"GO:0045202","ENSMUSG00000032093","Cd3e","CD3 antigen, epsilon polypeptide [Source:MGI Symbol;Acc:MGI:88332]","GO"
"GO:0045202","ENSMUSG00000032112","Trappc4","trafficking protein particle complex 4 [Source:MGI Symbol;Acc:MGI:1926211]","GO"
"GO:0045202","ENSMUSG00000032127","Vps11","VPS11, CORVET/HOPS core subunit [Source:MGI Symbol;Acc:MGI:1918982]","GO"
"GO:0045202","ENSMUSG00000032171","Pin1","protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1 [Source:MGI Symbol;Acc:MGI:1346036]","GO"
"GO:0045202","ENSMUSG00000032172","Olfm2","olfactomedin 2 [Source:MGI Symbol;Acc:MGI:3045350]","GO"
"GO:0045202","ENSMUSG00000032177","Pde4a","phosphodiesterase 4A, cAMP specific [Source:MGI Symbol;Acc:MGI:99558]","GO"
"GO:0045202","ENSMUSG00000032186","Tmod2","tropomodulin 2 [Source:MGI Symbol;Acc:MGI:1355335]","GO"
"GO:0045202","ENSMUSG00000032192","Gnb5","guanine nucleotide binding protein (G protein), beta 5 [Source:MGI Symbol;Acc:MGI:101848]","GO"
"GO:0045202","ENSMUSG00000032216","Nedd4","neural precursor cell expressed, developmentally down-regulated 4 [Source:MGI Symbol;Acc:MGI:97297]","GO"
"GO:0045202","ENSMUSG00000032259","Drd2","dopamine receptor D2 [Source:MGI Symbol;Acc:MGI:94924]","GO"
"GO:0045202","ENSMUSG00000032269","Htr3a","5-hydroxytryptamine (serotonin) receptor 3A [Source:MGI Symbol;Acc:MGI:96282]","GO"
"GO:0045202","ENSMUSG00000032274","Cyp19a1","cytochrome P450, family 19, subfamily a, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88587]","GO"
"GO:0045202","ENSMUSG00000032297","Celf6","CUGBP, Elav-like family member 6 [Source:MGI Symbol;Acc:MGI:1923433]","GO"
"GO:0045202","ENSMUSG00000032303","Chrna3","cholinergic receptor, nicotinic, alpha polypeptide 3 [Source:MGI Symbol;Acc:MGI:87887]","GO"
"GO:0045202","ENSMUSG00000032336","Nptn","neuroplastin [Source:MGI Symbol;Acc:MGI:108077]","GO"
"GO:0045202","ENSMUSG00000032386","Trip4","thyroid hormone receptor interactor 4 [Source:MGI Symbol;Acc:MGI:1928469]","GO"
"GO:0045202","ENSMUSG00000032399","Rpl4","ribosomal protein L4 [Source:MGI Symbol;Acc:MGI:1915141]","GO"
"GO:0045202","ENSMUSG00000032410","Xrn1","5'-3' exoribonuclease 1 [Source:MGI Symbol;Acc:MGI:891964]","GO"
"GO:0045202","ENSMUSG00000032420","Nt5e","5' nucleotidase, ecto [Source:MGI Symbol;Acc:MGI:99782]","GO"
"GO:0045202","ENSMUSG00000032452","Clstn2","calsyntenin 2 [Source:MGI Symbol;Acc:MGI:1929897]","GO"
"GO:0045202","ENSMUSG00000032479","Map4","microtubule-associated protein 4 [Source:MGI Symbol;Acc:MGI:97178]","GO"
"GO:0045202","ENSMUSG00000032482","Cspg5","chondroitin sulfate proteoglycan 5 [Source:MGI Symbol;Acc:MGI:1352747]","GO"
"GO:0045202","ENSMUSG00000032508","Myd88","myeloid differentiation primary response gene 88 [Source:MGI Symbol;Acc:MGI:108005]","GO"
"GO:0045202","ENSMUSG00000032518","Rpsa","ribosomal protein SA [Source:MGI Symbol;Acc:MGI:105381]","GO"
"GO:0045202","ENSMUSG00000032532","Cck","cholecystokinin [Source:MGI Symbol;Acc:MGI:88297]","GO"
"GO:0045202","ENSMUSG00000032537","Ephb1","Eph receptor B1 [Source:MGI Symbol;Acc:MGI:1096337]","GO"
"GO:0045202","ENSMUSG00000032549","Rab6b","RAB6B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:107283]","GO"
"GO:0045202","ENSMUSG00000032562","Gnai2","guanine nucleotide binding protein (G protein), alpha inhibiting 2 [Source:MGI Symbol;Acc:MGI:95772]","GO"
"GO:0045202","ENSMUSG00000032589","Bsn","bassoon [Source:MGI Symbol;Acc:MGI:1277955]","GO"
"GO:0045202","ENSMUSG00000032735","Ablim3","actin binding LIM protein family, member 3 [Source:MGI Symbol;Acc:MGI:2442582]","GO"
"GO:0045202","ENSMUSG00000032773","Chrm1","cholinergic receptor, muscarinic 1, CNS [Source:MGI Symbol;Acc:MGI:88396]","GO"
"GO:0045202","ENSMUSG00000032776","Mctp2","multiple C2 domains, transmembrane 2 [Source:MGI Symbol;Acc:MGI:2685335]","GO"
"GO:0045202","ENSMUSG00000032826","Ank2","ankyrin 2, brain [Source:MGI Symbol;Acc:MGI:88025]","GO"
"GO:0045202","ENSMUSG00000032827","Ppp1r9a","protein phosphatase 1, regulatory subunit 9A [Source:MGI Symbol;Acc:MGI:2442401]","GO"
"GO:0045202","ENSMUSG00000032890","Rims3","regulating synaptic membrane exocytosis 3 [Source:MGI Symbol;Acc:MGI:2443331]","GO"
"GO:0045202","ENSMUSG00000032902","Slc16a1","solute carrier family 16 (monocarboxylic acid transporters), member 1 [Source:MGI Symbol;Acc:MGI:106013]","GO"
"GO:0045202","ENSMUSG00000032936","Camkv","CaM kinase-like vesicle-associated [Source:MGI Symbol;Acc:MGI:2384296]","GO"
"GO:0045202","ENSMUSG00000032946","Rasgrp2","RAS, guanyl releasing protein 2 [Source:MGI Symbol;Acc:MGI:1333849]","GO"
"GO:0045202","ENSMUSG00000032959","Pebp1","phosphatidylethanolamine binding protein 1 [Source:MGI Symbol;Acc:MGI:1344408]","GO"
"GO:0045202","ENSMUSG00000032966","Fkbp1a","FK506 binding protein 1a [Source:MGI Symbol;Acc:MGI:95541]","GO"
"GO:0045202","ENSMUSG00000033124","Atg9a","autophagy related 9A [Source:MGI Symbol;Acc:MGI:2138446]","GO"
"GO:0045202","ENSMUSG00000033161","Atp1a1","ATPase, Na+/K+ transporting, alpha 1 polypeptide [Source:MGI Symbol;Acc:MGI:88105]","GO"
"GO:0045202","ENSMUSG00000033174","Mgll","monoglyceride lipase [Source:MGI Symbol;Acc:MGI:1346042]","GO"
"GO:0045202","ENSMUSG00000033214","Slitrk5","SLIT and NTRK-like family, member 5 [Source:MGI Symbol;Acc:MGI:2679448]","GO"
"GO:0045202","ENSMUSG00000033295","Ptprf","protein tyrosine phosphatase, receptor type, F [Source:MGI Symbol;Acc:MGI:102695]","GO"
"GO:0045202","ENSMUSG00000033335","Dnm2","dynamin 2 [Source:MGI Symbol;Acc:MGI:109547]","GO"
"GO:0045202","ENSMUSG00000033389","Arhgap44","Rho GTPase activating protein 44 [Source:MGI Symbol;Acc:MGI:2144423]","GO"
"GO:0045202","ENSMUSG00000033396","Spg11","SPG11, spatacsin vesicle trafficking associated [Source:MGI Symbol;Acc:MGI:2444989]","GO"
"GO:0045202","ENSMUSG00000033545","Znrf1","zinc and ring finger 1 [Source:MGI Symbol;Acc:MGI:2177308]","GO"
"GO:0045202","ENSMUSG00000033569","Adgrb3","adhesion G protein-coupled receptor B3 [Source:MGI Symbol;Acc:MGI:2441837]","GO"
"GO:0045202","ENSMUSG00000033595","Lgi3","leucine-rich repeat LGI family, member 3 [Source:MGI Symbol;Acc:MGI:2182619]","GO"
"GO:0045202","ENSMUSG00000033615","Cplx1","complexin 1 [Source:MGI Symbol;Acc:MGI:104727]","GO"
"GO:0045202","ENSMUSG00000033676","Gabrb3","gamma-aminobutyric acid (GABA) A receptor, subunit beta 3 [Source:MGI Symbol;Acc:MGI:95621]","GO"
"GO:0045202","ENSMUSG00000033697","Arhgap39","Rho GTPase activating protein 39 [Source:MGI Symbol;Acc:MGI:107858]","GO"
"GO:0045202","ENSMUSG00000033730","Egr3","early growth response 3 [Source:MGI Symbol;Acc:MGI:1306780]","GO"
"GO:0045202","ENSMUSG00000033768","Nrxn2","neurexin II [Source:MGI Symbol;Acc:MGI:1096362]","GO"
"GO:0045202","ENSMUSG00000033831","Fgb","fibrinogen beta chain [Source:MGI Symbol;Acc:MGI:99501]","GO"
"GO:0045202","ENSMUSG00000033860","Fgg","fibrinogen gamma chain [Source:MGI Symbol;Acc:MGI:95526]","GO"
"GO:0045202","ENSMUSG00000033910","Gucy1a1","guanylate cyclase 1, soluble, alpha 1 [Source:MGI Symbol;Acc:MGI:1926562]","GO"
"GO:0045202","ENSMUSG00000033933","Vhl","von Hippel-Lindau tumor suppressor [Source:MGI Symbol;Acc:MGI:103223]","GO"
"GO:0045202","ENSMUSG00000033953","Ppp3r1","protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I) [Source:MGI Symbol;Acc:MGI:107172]","GO"
"GO:0045202","ENSMUSG00000033981","Gria2","glutamate receptor, ionotropic, AMPA2 (alpha 2) [Source:MGI Symbol;Acc:MGI:95809]","GO"
"GO:0045202","ENSMUSG00000033998","Kcnk1","potassium channel, subfamily K, member 1 [Source:MGI Symbol;Acc:MGI:109322]","GO"
"GO:0045202","ENSMUSG00000034101","Ctnnd1","catenin (cadherin associated protein), delta 1 [Source:MGI Symbol;Acc:MGI:105100]","GO"
"GO:0045202","ENSMUSG00000034115","Scn11a","sodium channel, voltage-gated, type XI, alpha [Source:MGI Symbol;Acc:MGI:1345149]","GO"
"GO:0045202","ENSMUSG00000034152","Exoc3","exocyst complex component 3 [Source:MGI Symbol;Acc:MGI:2443972]","GO"
"GO:0045202","ENSMUSG00000034156","Tspoap1","TSPO associated protein 1 [Source:MGI Symbol;Acc:MGI:2450877]","GO"
"GO:0045202","ENSMUSG00000034187","Nsf","N-ethylmaleimide sensitive fusion protein [Source:MGI Symbol;Acc:MGI:104560]","GO"
"GO:0045202","ENSMUSG00000034216","Vps18","VPS18 CORVET/HOPS core subunit [Source:MGI Symbol;Acc:MGI:2443626]","GO"
"GO:0045202","ENSMUSG00000034220","Gpc1","glypican 1 [Source:MGI Symbol;Acc:MGI:1194891]","GO"
"GO:0045202","ENSMUSG00000034275","Igsf9b","immunoglobulin superfamily, member 9B [Source:MGI Symbol;Acc:MGI:2685354]","GO"
"GO:0045202","ENSMUSG00000034285","Nipsnap1","nipsnap homolog 1 [Source:MGI Symbol;Acc:MGI:1278344]","GO"
"GO:0045202","ENSMUSG00000034312","Iqsec1","IQ motif and Sec7 domain 1 [Source:MGI Symbol;Acc:MGI:1196356]","GO"
"GO:0045202","ENSMUSG00000034336","Ina","internexin neuronal intermediate filament protein, alpha [Source:MGI Symbol;Acc:MGI:96568]","GO"
"GO:0045202","ENSMUSG00000034472","Rasd2","RASD family, member 2 [Source:MGI Symbol;Acc:MGI:1922391]","GO"
"GO:0045202","ENSMUSG00000034520","Gjc1","gap junction protein, gamma 1 [Source:MGI Symbol;Acc:MGI:95718]","GO"
"GO:0045202","ENSMUSG00000034533","Scn10a","sodium channel, voltage-gated, type X, alpha [Source:MGI Symbol;Acc:MGI:108029]","GO"
"GO:0045202","ENSMUSG00000034593","Myo5a","myosin VA [Source:MGI Symbol;Acc:MGI:105976]","GO"
"GO:0045202","ENSMUSG00000034613","Ppm1h","protein phosphatase 1H (PP2C domain containing) [Source:MGI Symbol;Acc:MGI:2442087]","GO"
"GO:0045202","ENSMUSG00000034656","Cacna1a","calcium channel, voltage-dependent, P/Q type, alpha 1A subunit [Source:MGI Symbol;Acc:MGI:109482]","GO"
"GO:0045202","ENSMUSG00000034675","Dbn1","drebrin 1 [Source:MGI Symbol;Acc:MGI:1931838]","GO"
"GO:0045202","ENSMUSG00000034684","Sema3f","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F [Source:MGI Symbol;Acc:MGI:1096347]","GO"
"GO:0045202","ENSMUSG00000034686","Prr7","proline rich 7 (synaptic) [Source:MGI Symbol;Acc:MGI:3487246]","GO"
"GO:0045202","ENSMUSG00000034730","Adgrb1","adhesion G protein-coupled receptor B1 [Source:MGI Symbol;Acc:MGI:1933736]","GO"
"GO:0045202","ENSMUSG00000034799","Unc13a","unc-13 homolog A [Source:MGI Symbol;Acc:MGI:3051532]","GO"
"GO:0045202","ENSMUSG00000034813","Grip1","glutamate receptor interacting protein 1 [Source:MGI Symbol;Acc:MGI:1921303]","GO"
"GO:0045202","ENSMUSG00000034891","Sncb","synuclein, beta [Source:MGI Symbol;Acc:MGI:1889011]","GO"
"GO:0045202","ENSMUSG00000034902","Pip5k1c","phosphatidylinositol-4-phosphate 5-kinase, type 1 gamma [Source:MGI Symbol;Acc:MGI:1298224]","GO"
"GO:0045202","ENSMUSG00000034912","Mdga2","MAM domain containing glycosylphosphatidylinositol anchor 2 [Source:MGI Symbol;Acc:MGI:2444706]","GO"
"GO:0045202","ENSMUSG00000034958","Atcay","ataxia, cerebellar, Cayman type [Source:MGI Symbol;Acc:MGI:2448730]","GO"
"GO:0045202","ENSMUSG00000034987","Hrh2","histamine receptor H2 [Source:MGI Symbol;Acc:MGI:108482]","GO"
"GO:0045202","ENSMUSG00000034994","Eef2","eukaryotic translation elongation factor 2 [Source:MGI Symbol;Acc:MGI:95288]","GO"
"GO:0045202","ENSMUSG00000034997","Htr2a","5-hydroxytryptamine (serotonin) receptor 2A [Source:MGI Symbol;Acc:MGI:109521]","GO"
"GO:0045202","ENSMUSG00000035062","Zc4h2","zinc finger, C4H2 domain containing [Source:MGI Symbol;Acc:MGI:2679294]","GO"
"GO:0045202","ENSMUSG00000035064","Eef2k","eukaryotic elongation factor-2 kinase [Source:MGI Symbol;Acc:MGI:1195261]","GO"
"GO:0045202","ENSMUSG00000035109","Shc4","SHC (Src homology 2 domain containing) family, member 4 [Source:MGI Symbol;Acc:MGI:2655364]","GO"
"GO:0045202","ENSMUSG00000035152","Ap2b1","adaptor-related protein complex 2, beta 1 subunit [Source:MGI Symbol;Acc:MGI:1919020]","GO"
"GO:0045202","ENSMUSG00000035168","Tanc1","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1 [Source:MGI Symbol;Acc:MGI:1914110]","GO"
"GO:0045202","ENSMUSG00000035200","Chrnb4","cholinergic receptor, nicotinic, beta polypeptide 4 [Source:MGI Symbol;Acc:MGI:87892]","GO"
"GO:0045202","ENSMUSG00000035203","Epn1","epsin 1 [Source:MGI Symbol;Acc:MGI:1333763]","GO"
"GO:0045202","ENSMUSG00000035226","Rims4","regulating synaptic membrane exocytosis 4 [Source:MGI Symbol;Acc:MGI:2674366]","GO"
"GO:0045202","ENSMUSG00000035283","Adrb1","adrenergic receptor, beta 1 [Source:MGI Symbol;Acc:MGI:87937]","GO"
"GO:0045202","ENSMUSG00000035297","Cops4","COP9 signalosome subunit 4 [Source:MGI Symbol;Acc:MGI:1349414]","GO"
"GO:0045202","ENSMUSG00000035305","Ror1","receptor tyrosine kinase-like orphan receptor 1 [Source:MGI Symbol;Acc:MGI:1347520]","GO"
"GO:0045202","ENSMUSG00000035357","Pdzrn3","PDZ domain containing RING finger 3 [Source:MGI Symbol;Acc:MGI:1933157]","GO"
"GO:0045202","ENSMUSG00000035383","Pmch","pro-melanin-concentrating hormone [Source:MGI Symbol;Acc:MGI:97629]","GO"
"GO:0045202","ENSMUSG00000035385","Ccl2","chemokine (C-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:98259]","GO"
"GO:0045202","ENSMUSG00000035390","Brsk1","BR serine/threonine kinase 1 [Source:MGI Symbol;Acc:MGI:2685946]","GO"
"GO:0045202","ENSMUSG00000035392","Dennd1a","DENN/MADD domain containing 1A [Source:MGI Symbol;Acc:MGI:2442794]","GO"
"GO:0045202","ENSMUSG00000035513","Ntng2","netrin G2 [Source:MGI Symbol;Acc:MGI:2159341]","GO"
"GO:0045202","ENSMUSG00000035547","Capn5","calpain 5 [Source:MGI Symbol;Acc:MGI:1100859]","GO"
"GO:0045202","ENSMUSG00000035566","Pcdh17","protocadherin 17 [Source:MGI Symbol;Acc:MGI:2684924]","GO"
"GO:0045202","ENSMUSG00000035594","Chrna5","cholinergic receptor, nicotinic, alpha polypeptide 5 [Source:MGI Symbol;Acc:MGI:87889]","GO"
"GO:0045202","ENSMUSG00000035640","Cbarp","calcium channel, voltage-dependent, beta subunit associated regulatory protein [Source:MGI Symbol;Acc:MGI:1354170]","GO"
"GO:0045202","ENSMUSG00000035653","Lrfn5","leucine rich repeat and fibronectin type III domain containing 5 [Source:MGI Symbol;Acc:MGI:2144814]","GO"
"GO:0045202","ENSMUSG00000035681","Kcnc2","potassium voltage gated channel, Shaw-related subfamily, member 2 [Source:MGI Symbol;Acc:MGI:96668]","GO"
"GO:0045202","ENSMUSG00000035735","Dagla","diacylglycerol lipase, alpha [Source:MGI Symbol;Acc:MGI:2677061]","GO"
"GO:0045202","ENSMUSG00000035745","Grin3b","glutamate receptor, ionotropic, NMDA3B [Source:MGI Symbol;Acc:MGI:2150393]","GO"
"GO:0045202","ENSMUSG00000035764","Fbxo45","F-box protein 45 [Source:MGI Symbol;Acc:MGI:2447775]","GO"
"GO:0045202","ENSMUSG00000035798","Zdhhc17","zinc finger, DHHC domain containing 17 [Source:MGI Symbol;Acc:MGI:2445110]","GO"
"GO:0045202","ENSMUSG00000035863","Palm","paralemmin [Source:MGI Symbol;Acc:MGI:1261814]","GO"
"GO:0045202","ENSMUSG00000035864","Syt1","synaptotagmin I [Source:MGI Symbol;Acc:MGI:99667]","GO"
"GO:0045202","ENSMUSG00000036078","Sigmar1","sigma non-opioid intracellular receptor 1 [Source:MGI Symbol;Acc:MGI:1195268]","GO"
"GO:0045202","ENSMUSG00000036095","Dgkb","diacylglycerol kinase, beta [Source:MGI Symbol;Acc:MGI:2442474]","GO"
"GO:0045202","ENSMUSG00000036104","Rab3gap1","RAB3 GTPase activating protein subunit 1 [Source:MGI Symbol;Acc:MGI:2445001]","GO"
"GO:0045202","ENSMUSG00000036273","Lrrk2","leucine-rich repeat kinase 2 [Source:MGI Symbol;Acc:MGI:1913975]","GO"
"GO:0045202","ENSMUSG00000036306","Lzts1","leucine zipper, putative tumor suppressor 1 [Source:MGI Symbol;Acc:MGI:2684762]","GO"
"GO:0045202","ENSMUSG00000036330","Slc18a1","solute carrier family 18 (vesicular monoamine), member 1 [Source:MGI Symbol;Acc:MGI:106684]","GO"
"GO:0045202","ENSMUSG00000036422","Pcdh8","protocadherin 8 [Source:MGI Symbol;Acc:MGI:1306800]","GO"
"GO:0045202","ENSMUSG00000036437","Npy1r","neuropeptide Y receptor Y1 [Source:MGI Symbol;Acc:MGI:104963]","GO"
"GO:0045202","ENSMUSG00000036438","Calm2","calmodulin 2 [Source:MGI Symbol;Acc:MGI:103250]","GO"
"GO:0045202","ENSMUSG00000036463","4930544G11Rik","RIKEN cDNA 4930544G11 gene [Source:MGI Symbol;Acc:MGI:1914903]","GO"
"GO:0045202","ENSMUSG00000036473","Tbc1d24","TBC1 domain family, member 24 [Source:MGI Symbol;Acc:MGI:2443456]","GO"
"GO:0045202","ENSMUSG00000036510","Cdh8","cadherin 8 [Source:MGI Symbol;Acc:MGI:107434]","GO"
"GO:0045202","ENSMUSG00000036528","Ppfibp2","PTPRF interacting protein, binding protein 2 (liprin beta 2) [Source:MGI Symbol;Acc:MGI:894649]","GO"
"GO:0045202","ENSMUSG00000036580","Spg20","spastic paraplegia 20, spartin (Troyer syndrome) homolog (human) [Source:MGI Symbol;Acc:MGI:2139806]","GO"
"GO:0045202","ENSMUSG00000036760","Kcnk9","potassium channel, subfamily K, member 9 [Source:MGI Symbol;Acc:MGI:3521816]","GO"
"GO:0045202","ENSMUSG00000036790","Slitrk2","SLIT and NTRK-like family, member 2 [Source:MGI Symbol;Acc:MGI:2679449]","GO"
"GO:0045202","ENSMUSG00000036835","Psenen","presenilin enhancer gamma secretase subunit [Source:MGI Symbol;Acc:MGI:1913590]","GO"
"GO:0045202","ENSMUSG00000036882","Arhgap33","Rho GTPase activating protein 33 [Source:MGI Symbol;Acc:MGI:2673998]","GO"
"GO:0045202","ENSMUSG00000036887","C1qa","complement component 1, q subcomponent, alpha polypeptide [Source:MGI Symbol;Acc:MGI:88223]","GO"
"GO:0045202","ENSMUSG00000036896","C1qc","complement component 1, q subcomponent, C chain [Source:MGI Symbol;Acc:MGI:88225]","GO"
"GO:0045202","ENSMUSG00000036902","Neto2","neuropilin (NRP) and tolloid (TLL)-like 2 [Source:MGI Symbol;Acc:MGI:1921763]","GO"
"GO:0045202","ENSMUSG00000036905","C1qb","complement component 1, q subcomponent, beta polypeptide [Source:MGI Symbol;Acc:MGI:88224]","GO"
"GO:0045202","ENSMUSG00000036943","Rab8b","RAB8B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2442982]","GO"
"GO:0045202","ENSMUSG00000036957","Lrfn3","leucine rich repeat and fibronectin type III domain containing 3 [Source:MGI Symbol;Acc:MGI:2442512]","GO"
"GO:0045202","ENSMUSG00000036989","Trim3","tripartite motif-containing 3 [Source:MGI Symbol;Acc:MGI:1860040]","GO"
"GO:0045202","ENSMUSG00000037032","Apbb1","amyloid beta (A4) precursor protein-binding, family B, member 1 [Source:MGI Symbol;Acc:MGI:107765]","GO"
"GO:0045202","ENSMUSG00000037062","Sh3glb1","SH3-domain GRB2-like B1 (endophilin) [Source:MGI Symbol;Acc:MGI:1859730]","GO"
"GO:0045202","ENSMUSG00000037126","Psd","pleckstrin and Sec7 domain containing [Source:MGI Symbol;Acc:MGI:1920978]","GO"
"GO:0045202","ENSMUSG00000037217","Syn1","synapsin I [Source:MGI Symbol;Acc:MGI:98460]","GO"
"GO:0045202","ENSMUSG00000037270","4932438A13Rik","RIKEN cDNA 4932438A13 gene [Source:MGI Symbol;Acc:MGI:2444631]","GO"
"GO:0045202","ENSMUSG00000037346","Hrh4","histamine receptor H4 [Source:MGI Symbol;Acc:MGI:2429635]","GO"
"GO:0045202","ENSMUSG00000037373","Ctbp1","C-terminal binding protein 1 [Source:MGI Symbol;Acc:MGI:1201685]","GO"
"GO:0045202","ENSMUSG00000037386","Rims2","regulating synaptic membrane exocytosis 2 [Source:MGI Symbol;Acc:MGI:2152972]","GO"
"GO:0045202","ENSMUSG00000037428","Vgf","VGF nerve growth factor inducible [Source:MGI Symbol;Acc:MGI:1343180]","GO"
"GO:0045202","ENSMUSG00000037434","Slc30a1","solute carrier family 30 (zinc transporter), member 1 [Source:MGI Symbol;Acc:MGI:1345281]","GO"
"GO:0045202","ENSMUSG00000037446","Tulp1","tubby like protein 1 [Source:MGI Symbol;Acc:MGI:109571]","GO"
"GO:0045202","ENSMUSG00000037493","Cib2","calcium and integrin binding family member 2 [Source:MGI Symbol;Acc:MGI:1929293]","GO"
"GO:0045202","ENSMUSG00000037519","Ppfia1","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1 [Source:MGI Symbol;Acc:MGI:1924750]","GO"
"GO:0045202","ENSMUSG00000037541","Shank2","SH3 and multiple ankyrin repeat domains 2 [Source:MGI Symbol;Acc:MGI:2671987]","GO"
"GO:0045202","ENSMUSG00000037605","Adgrl3","adhesion G protein-coupled receptor L3 [Source:MGI Symbol;Acc:MGI:2441950]","GO"
"GO:0045202","ENSMUSG00000037624","Kcnk2","potassium channel, subfamily K, member 2 [Source:MGI Symbol;Acc:MGI:109366]","GO"
"GO:0045202","ENSMUSG00000037643","Prkci","protein kinase C, iota [Source:MGI Symbol;Acc:MGI:99260]","GO"
"GO:0045202","ENSMUSG00000037653","Kctd8","potassium channel tetramerisation domain containing 8 [Source:MGI Symbol;Acc:MGI:2443804]","GO"
"GO:0045202","ENSMUSG00000037685","Atp8a1","ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1 [Source:MGI Symbol;Acc:MGI:1330848]","GO"
"GO:0045202","ENSMUSG00000037703","Lzts3","leucine zipper, putative tumor suppressor family member 3 [Source:MGI Symbol;Acc:MGI:2656976]","GO"
"GO:0045202","ENSMUSG00000037771","Slc32a1","solute carrier family 32 (GABA vesicular transporter), member 1 [Source:MGI Symbol;Acc:MGI:1194488]","GO"
"GO:0045202","ENSMUSG00000037805","Rpl10a","ribosomal protein L10A [Source:MGI Symbol;Acc:MGI:1343877]","GO"
"GO:0045202","ENSMUSG00000037852","Cpe","carboxypeptidase E [Source:MGI Symbol;Acc:MGI:101932]","GO"
"GO:0045202","ENSMUSG00000037924","Olfr16","olfactory receptor 16 [Source:MGI Symbol;Acc:MGI:106648]","GO"
